loss       nn_bpp     psnr_y_db  psnr_u_db  psnr_v_db  latent_bpp dist_db    psnr_db    rate_bpp   lmbda      time_sec   itr        mac_decoded_pixel residue_bpp motion_bpp alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order frame_offset seq_name   residue_arm_weight_rate_bpp residue_arm_bias_rate_bpp residue_ifce_weight_rate_bpp residue_ifce_bias_rate_bpp residue_upsampling_weight_rate_bpp residue_upsampling_bias_rate_bpp residue_synthesis_weight_rate_bpp residue_synthesis_bias_rate_bpp motion_arm_weight_rate_bpp motion_arm_bias_rate_bpp motion_ifce_weight_rate_bpp motion_ifce_bias_rate_bpp motion_upsampling_weight_rate_bpp motion_upsampling_bias_rate_bpp motion_synthesis_weight_rate_bpp motion_synthesis_bias_rate_bpp 
0.606194   0.003417   35.808176  39.090196  37.894040  0.000371   36.523978  36.523978  0.003788   0.101250   436.4      3200       898.612644 0.000157   0.000215   1.000      0.516      37.384     35.186     880x1168   1027840    10         12         0          video0_1168x880_20p_yuv420_8b 0.000041   0.000011   0.000000   0.000000   0.000000   0.000000   0.002168   0.000003   0.000334   0.000054   0.000000   0.000000   0.000101   0.000000   0.000640   0.000065   
