loss       nn_bpp     psnr_y_db  psnr_u_db  psnr_v_db  latent_bpp dist_db    psnr_db    rate_bpp   lmbda      time_sec   itr        mac_decoded_pixel residue_bpp motion_bpp alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order frame_offset seq_name   residue_arm_weight_rate_bpp residue_arm_bias_rate_bpp residue_ifce_weight_rate_bpp residue_ifce_bias_rate_bpp residue_upsampling_weight_rate_bpp residue_upsampling_bias_rate_bpp residue_synthesis_weight_rate_bpp residue_synthesis_bias_rate_bpp motion_arm_weight_rate_bpp motion_arm_bias_rate_bpp motion_ifce_weight_rate_bpp motion_ifce_bias_rate_bpp motion_upsampling_weight_rate_bpp motion_upsampling_bias_rate_bpp motion_synthesis_weight_rate_bpp motion_synthesis_bias_rate_bpp 
0.682053   0.004382   36.306202  39.489186  38.904844  0.000416   37.071843  37.071843  0.004798   0.101250   426.2      3200       898.612644 0.000312   0.000104   1.000      0.257      36.222     35.457     880x1168   1027840    19         19         0          video0_1168x880_20p_yuv420_8b 0.000228   0.000054   0.000000   0.000000   0.000259   0.000000   0.003026   0.000287   0.000018   0.000003   0.000000   0.000000   0.000090   0.000000   0.000367   0.000051   
