loss       nn_bpp     psnr_y_db  psnr_u_db  psnr_v_db  latent_bpp dist_db    psnr_db    rate_bpp   lmbda      time_sec   itr        mac_decoded_pixel residue_bpp motion_bpp alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order frame_offset seq_name   residue_arm_weight_rate_bpp residue_arm_bias_rate_bpp residue_ifce_weight_rate_bpp residue_ifce_bias_rate_bpp residue_upsampling_weight_rate_bpp residue_upsampling_bias_rate_bpp residue_synthesis_weight_rate_bpp residue_synthesis_bias_rate_bpp motion_arm_weight_rate_bpp motion_arm_bias_rate_bpp motion_ifce_weight_rate_bpp motion_ifce_bias_rate_bpp motion_upsampling_weight_rate_bpp motion_upsampling_bias_rate_bpp motion_synthesis_weight_rate_bpp motion_synthesis_bias_rate_bpp 
0.279009   0.005778   38.596087  40.075270  39.007777  0.001701   38.879536  38.879536  0.007479   0.020000   804.1      11200      1036.511764 0.001560   0.000141   0.780      0          34.494     34.087     880x1168   1027840    31         2          0          video0_1168x880_20p_yuv420_8b 0.001713   0.000188   0.000023   0.000023   0.000372   0.000000   0.002831   0.000224   0.000014   0.000000   0.000000   0.000000   0.000132   0.000000   0.000218   0.000040   
