loss       nn_bpp     psnr_y_db  psnr_u_db  psnr_v_db  latent_bpp dist_db    psnr_db    rate_bpp   lmbda      time_sec   itr        mac_decoded_pixel residue_bpp motion_bpp alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order frame_offset seq_name   residue_arm_weight_rate_bpp residue_arm_bias_rate_bpp residue_ifce_weight_rate_bpp residue_ifce_bias_rate_bpp residue_upsampling_weight_rate_bpp residue_upsampling_bias_rate_bpp residue_synthesis_weight_rate_bpp residue_synthesis_bias_rate_bpp motion_arm_weight_rate_bpp motion_arm_bias_rate_bpp motion_ifce_weight_rate_bpp motion_ifce_bias_rate_bpp motion_upsampling_weight_rate_bpp motion_upsampling_bias_rate_bpp motion_synthesis_weight_rate_bpp motion_synthesis_bias_rate_bpp 
0.424399   0.000659   34.743707  39.540441  38.607279  0.000390   35.765428  35.765428  0.001049   0.151875   482.3      2200       898.612644 0.000251   0.000139   1.000      0.500      37.118     36.372     880x1168   1027840    29         29         0          video0_1168x880_20p_yuv420_8b 0.000023   0.000008   0.000000   0.000000   0.000000   0.000000   0.000362   0.000006   0.000034   0.000008   0.000000   0.000000   0.000100   0.000000   0.000101   0.000017   
