loss       nn_bpp     psnr_y_db  psnr_u_db  psnr_v_db  latent_bpp dist_db    psnr_db    rate_bpp   lmbda      time_sec   itr        mac_decoded_pixel residue_bpp motion_bpp alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order frame_offset seq_name   residue_arm_weight_rate_bpp residue_arm_bias_rate_bpp residue_ifce_weight_rate_bpp residue_ifce_bias_rate_bpp residue_upsampling_weight_rate_bpp residue_upsampling_bias_rate_bpp residue_synthesis_weight_rate_bpp residue_synthesis_bias_rate_bpp motion_arm_weight_rate_bpp motion_arm_bias_rate_bpp motion_ifce_weight_rate_bpp motion_ifce_bias_rate_bpp motion_upsampling_weight_rate_bpp motion_upsampling_bias_rate_bpp motion_synthesis_weight_rate_bpp motion_synthesis_bias_rate_bpp 
0.368046   0.000764   36.033697  39.111981  37.997223  0.000257   36.715295  36.715295  0.001021   0.151875   489.6      2200       898.612644 0.000093   0.000163   1.000      0.615      37.450     36.785     880x1168   1027840    11         14         0          video0_1168x880_20p_yuv420_8b 0.000000   0.000000   0.000000   0.000000   0.000049   0.000000   0.000407   0.000017   0.000006   0.000000   0.000000   0.000000   0.000103   0.000000   0.000163   0.000019   
